Customer_ID,Gender,Age,Marital_status,Children,Tenure_months,Monthly_charges,Total_charges,Phone,Internet,Contract,Paperless_billing,Payment_method,Churn
4207,Male,71,1,0,1,19.7,19.7,Yes,No,Monthly,No,Mailed check,No
4208,Male,35,1,NULL,11,54.55,601.25,Yes,DSL,Monthly,Yes,Electronic check,No
4209,Male,66,NULL,NULL,38,69.95,2657.55,Yes,DSL,Monthly,No,Electronic check,No
4210,Female,76,1,NULL,5,44.05,202.15,Yes,DSL,Monthly,Yes,Credit card (automatic),No
4211,Female,51,0,NULL,17,91.85,1574.45,Yes,Fiber,Monthly,No,Electronic check,Yes
4212,Female,58,NULL,1,71,114.6,8100.25,Yes,Fiber,Biyearly,No,Bank transfer (automatic),No
4213,Male,49,NULL,NULL,49,19.9,1022.6,Yes,No,Biyearly,Yes,Credit card (automatic),No
4214,Female,37,1,1,68,54.45,3674.95,Yes,DSL,Yearly,Yes,Credit card (automatic),No
4215,Female,50,NULL,0,18,88.85,1594.75,Yes,Fiber,Monthly,Yes,Electronic check,No
4216,Female,62,0,NULL,55,90.45,5044.8,Yes,Fiber,Monthly,No,Electronic check,No
4217,Male,53,NULL,1,24,101.05,2391.8,Yes,Fiber,Monthly,Yes,Electronic check,Yes
4218,Female,48,NULL,NULL,37,100.05,3810.55,Yes,Fiber,Monthly,Yes,Electronic check,No
4219,Female,78,1,NULL,29,20.2,558.8,Yes,No,Biyearly,No,Mailed check,No
4220,Female,49,1,0,5,68.95,351.5,Yes,Fiber,Monthly,Yes,Electronic check,No
4221,Male,35,NULL,0,66,79.5,5196.1,Yes,DSL,Biyearly,Yes,Credit card (automatic),No
4222,Male,37,1,NULL,1,49.85,49.85,Yes,DSL,Monthly,Yes,Electronic check,No
4223,Female,74,0,0,21,80.9,1714.95,Yes,DSL,Yearly,No,Mailed check,No
4224,Female,56,NULL,NULL,38,83.45,3147.15,Yes,Fiber,Monthly,Yes,Electronic check,No
4225,Male,33,NULL,0,7,34.5,279.25,No,DSL,Monthly,Yes,Electronic check,Yes
4226,Female,80,NULL,1,19,44.85,893.55,No,DSL,Yearly,Yes,Credit card (automatic),Yes
4227,Male,80,NULL,NULL,57,90.65,5199.8,Yes,Fiber,Yearly,Yes,Electronic check,No
4228,Male,28,1,1,71,105.25,7291.75,Yes,Fiber,Biyearly,Yes,Electronic check,No
4229,Female,61,NULL,NULL,20,20,417.65,Yes,No,Monthly,No,Electronic check,No
4230,Female,33,NULL,NULL,36,104.5,3684.95,Yes,Fiber,Monthly,Yes,Credit card (automatic),No
4231,Male,41,NULL,NULL,72,115.75,8399.15,Yes,Fiber,Biyearly,Yes,Credit card (automatic),No
4232,Female,45,NULL,1,3,19.85,63.75,Yes,No,Monthly,No,Mailed check,Yes
4233,Male,80,NULL,0,1,79.9,79.9,Yes,Fiber,Monthly,No,Electronic check,Yes
4234,Male,64,1,0,61,107.75,6521.9,Yes,Fiber,Yearly,Yes,Electronic check,No
4235,Female,43,1,0,1,72.1,72.1,Yes,Fiber,Monthly,Yes,Electronic check,No
4236,Male,38,1,0,68,25.25,1728.2,Yes,No,Biyearly,No,Bank transfer (automatic),No
4237,Male,74,0,NULL,51,111.55,5720.35,Yes,Fiber,Yearly,Yes,Electronic check,No
4238,Female,46,NULL,NULL,71,84.4,5969.3,Yes,DSL,Biyearly,Yes,Credit card (automatic),No
4239,Female,68,NULL,1,1,20.85,20.85,Yes,No,Monthly,Yes,Mailed check,Yes
4240,Male,72,NULL,1,25,99.3,2513.5,Yes,Fiber,Biyearly,No,Bank transfer (automatic),No
4241,Female,61,NULL,NULL,5,100.5,514,Yes,Fiber,Monthly,Yes,Electronic check,Yes
4242,Male,34,NULL,NULL,43,86.1,3551.65,Yes,Fiber,Monthly,Yes,Credit card (automatic),No
4243,Female,73,1,1,15,79.75,1111.85,Yes,Fiber,Monthly,Yes,Electronic check,Yes
4244,Female,50,NULL,0,30,55.3,1530.6,Yes,DSL,Monthly,Yes,Bank transfer (automatic),No
4245,Female,75,0,0,62,20.3,1296.15,Yes,No,Biyearly,No,Bank transfer (automatic),No
4246,Female,79,1,NULL,7,20.65,158.95,Yes,No,Monthly,No,Mailed check,No
4247,Male,21,0,NULL,7,54.85,370.4,Yes,DSL,Monthly,No,Mailed check,No
4248,Male,77,1,NULL,7,74.35,533.6,Yes,Fiber,Monthly,No,Mailed check,No
4249,Female,44,1,0,12,29.2,309.1,No,DSL,Monthly,No,Mailed check,Yes
4250,Female,34,1,NULL,2,20.3,41.2,Yes,No,Monthly,No,Mailed check,No
4251,Female,62,NULL,NULL,8,74.05,600.15,Yes,Fiber,Monthly,Yes,Bank transfer (automatic),No
4252,Female,33,NULL,1,13,56,764.55,Yes,DSL,Monthly,Yes,Electronic check,No
4253,Female,78,NULL,0,12,19.45,227.45,Yes,No,Monthly,No,Bank transfer (automatic),No
4254,Male,46,NULL,1,1,19.3,19.3,Yes,No,Monthly,No,Credit card (automatic),No
4255,Female,73,NULL,1,3,79.4,205.05,Yes,Fiber,Monthly,Yes,Electronic check,Yes
4256,Male,37,0,1,68,24,1664.3,Yes,No,Biyearly,Yes,Bank transfer (automatic),No
4257,Male,47,0,NULL,56,25.95,1444.05,Yes,No,Biyearly,Yes,Bank transfer (automatic),No
4258,Female,44,NULL,0,3,24.6,86.35,Yes,No,Monthly,No,Mailed check,No
4259,Female,59,NULL,0,41,114.5,4527.45,Yes,Fiber,Monthly,Yes,Bank transfer (automatic),Yes
4260,Female,76,1,1,32,19.9,601.55,Yes,No,Monthly,No,Bank transfer (automatic),No
4261,Female,78,NULL,NULL,1,86,86,Yes,Fiber,Monthly,Yes,Electronic check,Yes
4262,Female,35,0,NULL,13,19.45,232.1,Yes,No,Monthly,No,Credit card (automatic),No
4263,Male,46,NULL,1,72,25.75,1864.2,Yes,No,Biyearly,No,Credit card (automatic),No
4264,Female,47,NULL,NULL,17,92.7,1556.85,Yes,Fiber,Monthly,Yes,Credit card (automatic),No
4265,Female,29,1,0,37,24.1,861.85,Yes,No,Biyearly,Yes,Bank transfer (automatic),No
4266,Male,35,NULL,NULL,60,80.95,4859.1,Yes,Fiber,Monthly,Yes,Electronic check,No
4267,Female,21,NULL,1,9,75.85,647.5,Yes,Fiber,Monthly,Yes,Electronic check,No
4268,Female,47,1,NULL,3,55.1,154.65,Yes,DSL,Monthly,Yes,Mailed check,Yes
4269,Female,32,1,1,17,24.1,409.9,Yes,No,Monthly,No,Mailed check,Yes
4270,Male,63,NULL,1,17,20.1,279.5,Yes,No,Yearly,Yes,Mailed check,No
4271,Male,54,NULL,1,57,74.35,4317.35,Yes,DSL,Biyearly,Yes,Bank transfer (automatic),No
4272,Male,58,1,NULL,44,59.85,2603.95,Yes,DSL,Yearly,Yes,Bank transfer (automatic),No
4273,Male,51,NULL,NULL,1,45.8,45.8,Yes,DSL,Monthly,Yes,Mailed check,No
4274,Female,28,0,NULL,1,74.35,74.35,Yes,Fiber,Monthly,No,Electronic check,No
4275,Male,71,0,1,1,70.05,70.05,Yes,Fiber,Monthly,Yes,Electronic check,Yes
4276,Female,59,1,0,71,77.55,5574.35,Yes,DSL,Biyearly,No,Credit card (automatic),No
4277,Male,80,1,NULL,5,56.15,291.45,Yes,DSL,Monthly,No,Electronic check,No
4278,Male,23,0,1,58,19.55,1108.8,Yes,No,Yearly,Yes,Electronic check,No
4279,Male,32,1,NULL,71,72.9,5139.65,Yes,DSL,Yearly,Yes,Bank transfer (automatic),No
4280,Male,49,NULL,NULL,14,76.45,1117.55,Yes,Fiber,Monthly,No,Electronic check,No
4281,Male,21,0,1,72,115.55,8425.3,Yes,Fiber,Biyearly,Yes,Electronic check,No
4282,Female,31,NULL,NULL,22,48.8,1054.6,Yes,DSL,Monthly,Yes,Credit card (automatic),Yes
4283,Male,50,0,NULL,67,88.8,5903.15,Yes,DSL,Yearly,Yes,Bank transfer (automatic),No
4284,Female,55,NULL,1,60,89.45,5294.6,Yes,Fiber,Monthly,No,Electronic check,No
4285,Male,51,1,1,29,20.65,654.85,Yes,No,Monthly,Yes,Mailed check,No
4286,Female,21,NULL,NULL,46,69.1,3255.35,Yes,DSL,Yearly,Yes,Credit card (automatic),No
4287,Female,69,0,1,71,24.45,1681.6,Yes,No,Biyearly,Yes,Credit card (automatic),No
4288,Female,67,1,1,30,66.3,1923.5,Yes,DSL,Monthly,No,Bank transfer (automatic),No
4289,Female,31,NULL,NULL,56,88.9,4968,Yes,Fiber,Yearly,No,Bank transfer (automatic),No
4290,Female,78,1,NULL,1,70.1,70.1,Yes,Fiber,Monthly,Yes,Electronic check,Yes
4291,Female,38,1,NULL,5,20.5,104.3,Yes,No,Monthly,Yes,Mailed check,No
4292,Male,51,NULL,NULL,68,19.5,1193.55,Yes,No,Yearly,No,Bank transfer (automatic),No
4293,Male,59,0,1,72,90.6,6441.85,Yes,DSL,Biyearly,Yes,Credit card (automatic),No
4294,Male,43,NULL,0,49,30.2,1453.1,No,DSL,Monthly,Yes,Bank transfer (automatic),No
4295,Male,45,NULL,1,71,97.2,6910.3,Yes,Fiber,Biyearly,Yes,Electronic check,No
4296,Female,64,NULL,NULL,1,20.9,20.9,Yes,No,Monthly,No,Mailed check,Yes
4297,Male,58,0,NULL,5,19.45,86.05,Yes,No,Monthly,No,Mailed check,No
4298,Female,22,NULL,1,25,20.1,486.05,Yes,No,Biyearly,No,Mailed check,No
4299,Male,67,1,0,69,92.15,6480.9,Yes,Fiber,Biyearly,Yes,Mailed check,No
4300,Female,33,NULL,1,3,69.85,199.85,Yes,Fiber,Monthly,Yes,Electronic check,No
4301,Female,44,NULL,1,69,24.25,1641.8,Yes,No,Biyearly,No,Bank transfer (automatic),No
4302,Female,54,NULL,NULL,1,19.65,19.65,Yes,No,Monthly,No,Mailed check,No
4303,Female,67,NULL,NULL,65,108.8,7082.45,Yes,Fiber,Monthly,Yes,Bank transfer (automatic),No
4304,Female,48,NULL,0,66,58.2,3810.8,Yes,DSL,Biyearly,Yes,Credit card (automatic),No
4305,Male,58,NULL,1,18,83.25,1611.15,Yes,DSL,Monthly,No,Electronic check,No
4306,Male,22,0,NULL,31,55.25,1715.65,Yes,DSL,Monthly,Yes,Electronic check,Yes
4307,Female,54,0,0,51,95.15,5000.05,Yes,Fiber,Yearly,Yes,Mailed check,No
4308,Female,73,1,1,19,89.65,1761.05,Yes,Fiber,Monthly,No,Mailed check,Yes
4309,Male,27,0,1,62,92.3,5731.45,Yes,Fiber,Yearly,Yes,Bank transfer (automatic),No
4310,Female,27,NULL,1,71,118.65,8477.6,Yes,Fiber,Biyearly,Yes,Electronic check,No
4311,Female,31,1,NULL,72,112.75,8192.6,Yes,Fiber,Biyearly,Yes,Credit card (automatic),No
4312,Male,74,NULL,NULL,38,94.65,3624.3,Yes,Fiber,Monthly,Yes,Electronic check,Yes
4313,Male,76,NULL,1,32,72.8,2333.05,Yes,DSL,Yearly,Yes,Credit card (automatic),No
4314,Male,33,0,NULL,1,49.9,49.9,Yes,DSL,Monthly,Yes,Electronic check,No
4315,Male,52,1,NULL,7,94.7,673.1,Yes,Fiber,Monthly,Yes,Credit card (automatic),Yes
4316,Female,53,NULL,NULL,3,79.1,246.5,Yes,Fiber,Monthly,Yes,Electronic check,Yes
4317,Male,51,0,NULL,18,44.35,768.05,Yes,DSL,Monthly,Yes,Bank transfer (automatic),No
4318,Female,61,1,1,1,69.25,69.25,Yes,Fiber,Monthly,Yes,Electronic check,Yes
4319,Female,41,0,1,1,19.85,19.85,Yes,No,Monthly,No,Mailed check,No
4320,Female,42,1,1,62,79.95,4819.75,Yes,DSL,Biyearly,Yes,Credit card (automatic),No
4321,Female,65,1,1,17,70.5,1165.6,Yes,Fiber,Monthly,No,Bank transfer (automatic),No
4322,Female,63,0,NULL,30,101.3,2974.5,Yes,Fiber,Monthly,Yes,Electronic check,No
4323,Male,35,NULL,NULL,1,70.85,70.85,Yes,Fiber,Monthly,No,Mailed check,Yes
4324,Male,41,NULL,1,4,19,73.45,Yes,No,Monthly,No,Mailed check,No
4325,Male,63,1,NULL,31,59.95,1848.8,No,DSL,Yearly,No,Electronic check,No
4326,Female,53,NULL,1,56,111.95,6418.9,Yes,Fiber,Yearly,Yes,Electronic check,Yes
4327,Female,79,NULL,0,43,107.55,4533.9,Yes,Fiber,Yearly,Yes,Electronic check,Yes
4328,Male,58,NULL,1,12,21.05,235.8,Yes,No,Monthly,No,Credit card (automatic),No
4329,Male,47,NULL,NULL,28,50.8,1386.8,No,DSL,Yearly,No,Mailed check,No
4330,Male,39,1,NULL,27,69.05,1793.25,Yes,Fiber,Monthly,Yes,Mailed check,No
4331,Female,75,1,0,68,24.95,1614.9,Yes,No,Biyearly,Yes,Credit card (automatic),No
4332,Male,23,1,NULL,51,76.4,3966.3,Yes,DSL,Yearly,Yes,Bank transfer (automatic),No
4333,Male,63,NULL,NULL,16,74.3,1178.25,Yes,Fiber,Monthly,Yes,Credit card (automatic),Yes
4334,Male,69,NULL,NULL,46,59.9,2816.65,No,DSL,Yearly,Yes,Bank transfer (automatic),Yes
4335,Male,25,NULL,NULL,52,85.35,4338.6,Yes,Fiber,Monthly,Yes,Electronic check,Yes
4336,Male,70,NULL,0,30,70.4,2044.75,Yes,DSL,Yearly,No,Electronic check,No
4337,Male,51,NULL,NULL,12,74.75,827.05,Yes,DSL,Monthly,No,Bank transfer (automatic),No
4338,Female,57,0,1,37,100.3,3541.4,Yes,Fiber,Monthly,No,Credit card (automatic),No
4339,Female,46,NULL,NULL,62,97.95,5936.55,Yes,Fiber,Yearly,Yes,Credit card (automatic),No
4340,Female,62,1,0,46,104.45,4863.85,Yes,Fiber,Monthly,Yes,Electronic check,No
4341,Male,45,NULL,1,3,55.15,159.15,Yes,DSL,Monthly,No,Mailed check,Yes
4342,Female,71,1,NULL,54,44.1,2369.7,No,DSL,Yearly,No,Bank transfer (automatic),No
4343,Male,42,NULL,NULL,41,89.2,3645.75,Yes,Fiber,Monthly,Yes,Electronic check,No
4344,Male,39,1,1,1,19.6,19.6,Yes,No,Monthly,Yes,Mailed check,Yes
4345,Female,62,NULL,NULL,57,87.55,4884.85,Yes,Fiber,Monthly,Yes,Bank transfer (automatic),No
4346,Male,30,NULL,1,53,105.25,5576.3,Yes,Fiber,Yearly,Yes,Electronic check,No
4347,Male,36,1,0,37,65.6,2313.8,Yes,DSL,Biyearly,No,Bank transfer (automatic),No
4348,Female,63,0,1,1,25.05,25.05,No,DSL,Monthly,No,Mailed check,Yes
4349,Female,37,1,1,72,113.65,8182.75,Yes,Fiber,Biyearly,Yes,Bank transfer (automatic),No
4350,Male,61,NULL,0,72,116.05,8404.9,Yes,Fiber,Biyearly,Yes,Bank transfer (automatic),No
4351,Male,63,NULL,0,24,74.4,1712.9,Yes,DSL,Yearly,No,Bank transfer (automatic),No
4352,Female,24,1,NULL,69,19.4,1346.2,Yes,No,Biyearly,No,Mailed check,No
4353,Female,27,0,0,57,95,5535.8,Yes,Fiber,Yearly,Yes,Electronic check,No
4354,Male,63,NULL,NULL,5,51.35,262.3,Yes,DSL,Monthly,Yes,Electronic check,No
4355,Male,48,1,NULL,37,55.05,2030.75,Yes,DSL,Monthly,Yes,Mailed check,No
4356,Male,47,0,NULL,45,103.65,4747.85,Yes,Fiber,Monthly,Yes,Bank transfer (automatic),No
4357,Female,62,NULL,NULL,13,81.15,952.3,Yes,Fiber,Monthly,Yes,Electronic check,Yes
4358,Female,29,0,0,72,90.35,6563.4,Yes,Fiber,Biyearly,Yes,Bank transfer (automatic),No
4359,Female,39,0,1,1,19.75,19.75,Yes,No,Monthly,No,Mailed check,No
4360,Female,38,NULL,NULL,53,53.6,2879.2,No,DSL,Yearly,Yes,Electronic check,No
4361,Female,33,NULL,NULL,44,77.55,3471.1,Yes,DSL,Yearly,Yes,Mailed check,No
4362,Male,27,NULL,1,1,19.75,19.75,Yes,No,Monthly,Yes,Mailed check,No
4363,Male,58,0,0,1,69.1,69.1,Yes,Fiber,Monthly,No,Electronic check,Yes
4364,Male,22,NULL,1,67,50.95,3521.7,No,DSL,Biyearly,Yes,Bank transfer (automatic),No
4365,Female,79,1,1,72,86.4,6058.95,Yes,DSL,Biyearly,Yes,Bank transfer (automatic),No
4366,Female,51,1,1,41,79.85,3320.75,Yes,DSL,Yearly,Yes,Bank transfer (automatic),No
4367,Male,45,NULL,NULL,1,74.3,74.3,Yes,Fiber,Monthly,Yes,Mailed check,No
4368,Male,66,0,0,72,92,6782.15,Yes,DSL,Biyearly,Yes,Credit card (automatic),No
4369,Female,43,NULL,NULL,14,19.7,263.65,Yes,No,Biyearly,Yes,Mailed check,No
4370,Male,22,0,0,71,116.3,8309.55,Yes,Fiber,Yearly,Yes,Bank transfer (automatic),No
4371,Male,52,0,NULL,17,70.8,1207,Yes,Fiber,Monthly,Yes,Electronic check,No
4372,Female,37,NULL,0,38,20.2,746.05,Yes,No,Biyearly,Yes,Mailed check,No
4373,Male,62,0,1,1,19.95,19.95,Yes,No,Monthly,No,Electronic check,Yes
4374,Female,35,1,NULL,47,19.75,948.9,Yes,No,Biyearly,No,Mailed check,No
4375,Female,77,NULL,NULL,36,91.95,3301.05,Yes,Fiber,Monthly,Yes,Credit card (automatic),No
4376,Female,77,0,1,55,100.15,5409.75,Yes,Fiber,Yearly,Yes,Electronic check,No
4377,Female,44,NULL,0,32,74.4,2276.95,Yes,Fiber,Monthly,Yes,Electronic check,Yes
4378,Female,46,NULL,0,35,21.1,741,Yes,No,Yearly,No,Mailed check,No
4379,Male,70,1,1,72,90.8,6397.6,Yes,DSL,Biyearly,Yes,Credit card (automatic),No
4380,Male,27,1,1,6,78.65,483.3,Yes,DSL,Monthly,No,Credit card (automatic),No
4381,Female,78,NULL,1,37,19.8,695.05,Yes,No,Yearly,Yes,Electronic check,No
4382,Female,23,1,1,7,69.9,497.3,Yes,Fiber,Monthly,Yes,Mailed check,No
4383,Male,34,0,1,35,81.6,2815.25,Yes,Fiber,Yearly,Yes,Bank transfer (automatic),No
4384,Female,21,NULL,1,1,74.7,74.7,Yes,Fiber,Monthly,Yes,Electronic check,Yes
4385,Female,35,1,0,72,49.2,3580.95,No,DSL,Biyearly,Yes,Electronic check,No
4386,Male,51,NULL,NULL,72,65.25,4478.85,No,DSL,Biyearly,Yes,Credit card (automatic),No
4387,Female,38,1,1,47,65,2879.9,Yes,DSL,Biyearly,Yes,Mailed check,No
4388,Female,68,1,1,2,79.65,152.7,Yes,Fiber,Monthly,Yes,Mailed check,Yes
4389,Female,45,NULL,1,43,94.1,4107.3,Yes,Fiber,Monthly,Yes,Electronic check,No
4390,Female,58,0,1,14,90.9,1259,Yes,Fiber,Monthly,Yes,Bank transfer (automatic),Yes
4391,Female,58,NULL,NULL,9,89.45,853.1,Yes,Fiber,Monthly,No,Electronic check,Yes
4392,Female,68,0,NULL,46,84.25,3847.6,Yes,Fiber,Monthly,No,Mailed check,No
4393,Male,70,1,NULL,45,75.15,3480.35,Yes,DSL,Biyearly,No,Credit card (automatic),No
4394,Male,67,1,0,17,70.35,1201.65,Yes,DSL,Yearly,Yes,Bank transfer (automatic),No
4395,Male,67,NULL,NULL,10,74.15,811.8,Yes,Fiber,Monthly,Yes,Mailed check,Yes
4396,Male,28,1,1,31,20.65,702.05,Yes,No,Monthly,Yes,Electronic check,No
4397,Female,26,NULL,NULL,33,103.75,3361.05,Yes,Fiber,Yearly,Yes,Electronic check,Yes
4398,Female,68,0,0,16,59.4,1023.9,Yes,DSL,Monthly,No,Electronic check,Yes
4399,Male,67,NULL,NULL,9,81.15,784.45,Yes,Fiber,Monthly,Yes,Electronic check,No
4400,Male,75,0,NULL,7,35.5,249.55,No,DSL,Yearly,Yes,Credit card (automatic),No
4401,Male,23,NULL,NULL,72,64.45,4641.1,No,DSL,Biyearly,Yes,Credit card (automatic),No
4402,Male,42,0,1,70,84.1,5979.7,Yes,DSL,Biyearly,Yes,Electronic check,No
4403,Female,58,0,1,1,85.45,85.45,Yes,Fiber,Monthly,Yes,Electronic check,Yes
4404,Female,22,NULL,0,17,98.6,1704.95,Yes,Fiber,Yearly,No,Bank transfer (automatic),Yes
4405,Female,21,NULL,NULL,26,35.4,978.6,No,DSL,Yearly,No,Credit card (automatic),No
4406,Male,56,NULL,NULL,37,19.8,677.05,Yes,No,Yearly,No,Credit card (automatic),No
4407,Male,60,1,0,67,102.9,6989.7,Yes,Fiber,Biyearly,No,Bank transfer (automatic),No
4408,Female,32,NULL,0,19,39.7,710.05,No,DSL,Monthly,Yes,Electronic check,No
4409,Female,78,NULL,NULL,25,61.05,1540.2,No,DSL,Yearly,No,Electronic check,No
4410,Male,76,1,NULL,26,75.5,2018.1,Yes,Fiber,Yearly,No,Bank transfer (automatic),No
4411,Female,38,0,NULL,51,107.45,5680.9,Yes,Fiber,Yearly,No,Bank transfer (automatic),No
4412,Female,62,NULL,NULL,11,48.55,501,Yes,DSL,Monthly,No,Credit card (automatic),Yes
4413,Female,31,0,0,5,19.55,99.6,Yes,No,Yearly,No,Electronic check,No
4414,Female,59,0,1,34,62.65,2274.9,Yes,DSL,Monthly,No,Electronic check,Yes
4415,Female,21,0,NULL,13,74.65,966.25,Yes,Fiber,Yearly,Yes,Mailed check,No
4416,Male,50,NULL,NULL,51,110.05,5686.4,Yes,Fiber,Yearly,No,Credit card (automatic),No
4417,Male,22,0,0,1,79.5,79.5,Yes,Fiber,Monthly,Yes,Electronic check,Yes
4418,Male,27,1,1,64,99.25,6549.45,Yes,Fiber,Biyearly,No,Credit card (automatic),No
4419,Female,69,0,NULL,18,75.4,1380.4,Yes,Fiber,Monthly,Yes,Electronic check,No
4420,Female,54,NULL,NULL,28,19.55,543.8,Yes,No,Monthly,Yes,Bank transfer (automatic),No
4421,Male,77,NULL,0,60,19.65,1161.75,Yes,No,Biyearly,No,Credit card (automatic),No
4422,Male,55,NULL,NULL,14,31.1,419.7,No,DSL,Monthly,Yes,Mailed check,No
4423,Female,42,1,NULL,7,76.45,503.6,Yes,Fiber,Monthly,No,Bank transfer (automatic),Yes
4424,Female,73,0,NULL,11,99.5,1056.95,Yes,Fiber,Monthly,Yes,Electronic check,Yes
4425,Female,61,NULL,NULL,0,80.85, ,Yes,DSL,Biyearly,No,Mailed check,No
4426,Female,52,0,NULL,70,110.2,7689.8,Yes,Fiber,Biyearly,Yes,Electronic check,No
4427,Female,46,1,NULL,72,101.35,7323.15,Yes,Fiber,Yearly,Yes,Electronic check,No
4428,Male,53,0,1,30,97,3021.3,Yes,Fiber,Yearly,Yes,Bank transfer (automatic),No
4429,Female,46,1,NULL,14,84.8,1203.9,Yes,Fiber,Monthly,Yes,Electronic check,No
4430,Female,61,NULL,1,66,105.2,6936.85,Yes,Fiber,Monthly,Yes,Electronic check,No
4431,Male,71,1,0,15,74.9,1107.25,Yes,Fiber,Monthly,Yes,Bank transfer (automatic),Yes
4432,Female,57,NULL,1,12,79.8,1001.2,Yes,Fiber,Monthly,Yes,Electronic check,No
4433,Male,29,NULL,0,6,19.15,124.4,Yes,No,Yearly,No,Mailed check,No
4434,Female,56,1,1,5,28.45,131.05,No,DSL,Monthly,No,Electronic check,Yes
4435,Female,26,NULL,NULL,30,40.3,1172.95,No,DSL,Monthly,Yes,Electronic check,Yes
4436,Female,35,0,0,50,95.7,4729.75,Yes,Fiber,Monthly,Yes,Electronic check,No
4437,Male,57,1,1,7,84.8,546.95,Yes,Fiber,Monthly,Yes,Electronic check,Yes
4438,Male,65,1,1,20,64.4,1398.6,Yes,DSL,Monthly,No,Credit card (automatic),No
4439,Male,46,1,NULL,72,104.9,7537.5,Yes,Fiber,Yearly,Yes,Credit card (automatic),No
4440,Male,66,0,NULL,62,90.7,5586.45,Yes,Fiber,Monthly,No,Bank transfer (automatic),No
4441,Male,70,NULL,NULL,23,99.95,2292.75,Yes,Fiber,Yearly,Yes,Credit card (automatic),No
4442,Male,53,1,NULL,1,88.35,88.35,Yes,Fiber,Monthly,Yes,Electronic check,Yes
4443,Female,61,NULL,NULL,55,55.7,3131.8,Yes,DSL,Monthly,No,Electronic check,No
4444,Female,75,NULL,0,11,40.4,422.6,No,DSL,Yearly,Yes,Credit card (automatic),No
4445,Male,42,NULL,NULL,22,59,1254.7,Yes,DSL,Monthly,No,Electronic check,Yes
4446,Male,46,NULL,1,17,95.65,1640,Yes,Fiber,Monthly,Yes,Bank transfer (automatic),No
4447,Female,39,0,0,1,68.95,68.95,Yes,Fiber,Monthly,Yes,Electronic check,Yes
4448,Female,24,1,0,2,70.95,137.95,Yes,Fiber,Monthly,Yes,Electronic check,Yes
4449,Male,40,1,1,24,24.6,592.65,Yes,No,Yearly,No,Electronic check,No
4450,Female,57,1,1,65,109.4,7227.45,Yes,Fiber,Monthly,Yes,Credit card (automatic),No
4451,Female,68,NULL,NULL,51,69.15,3649.6,Yes,Fiber,Monthly,No,Mailed check,No
4452,Male,55,NULL,NULL,67,54.2,3838.2,Yes,DSL,Biyearly,Yes,Bank transfer (automatic),No
4453,Male,41,NULL,NULL,10,79.85,887.35,Yes,Fiber,Monthly,Yes,Mailed check,No
4454,Male,61,1,0,66,110.9,7432.05,Yes,Fiber,Yearly,No,Credit card (automatic),Yes
4455,Male,21,NULL,0,43,84.85,3645.6,Yes,Fiber,Monthly,Yes,Electronic check,No
4456,Male,47,NULL,NULL,72,88.7,6501.35,Yes,DSL,Biyearly,No,Credit card (automatic),No
4457,Male,77,1,1,27,69.35,1927.3,Yes,DSL,Yearly,No,Credit card (automatic),No
4458,Male,61,NULL,NULL,14,100.55,1415.55,Yes,Fiber,Monthly,Yes,Electronic check,Yes
4459,Female,35,1,1,57,59.3,3274.35,Yes,DSL,Yearly,Yes,Mailed check,No
4460,Male,29,1,0,70,25.15,1940.85,Yes,No,Biyearly,No,Bank transfer (automatic),No
4461,Male,45,NULL,0,24,58.35,1346.9,Yes,DSL,Yearly,Yes,Electronic check,No
4462,Female,52,0,0,70,75.65,5411.4,Yes,Fiber,Biyearly,Yes,Credit card (automatic),No
4463,Female,25,1,NULL,5,70.05,302.6,Yes,Fiber,Monthly,No,Electronic check,No
4464,Male,61,1,NULL,34,90.15,3128.8,Yes,Fiber,Yearly,No,Mailed check,No
4465,Male,66,NULL,NULL,5,47.15,223.15,Yes,DSL,Monthly,No,Electronic check,Yes
4466,Female,69,1,0,11,76.4,838.7,Yes,Fiber,Monthly,No,Electronic check,No
4467,Male,57,NULL,1,17,80.5,1336.9,Yes,Fiber,Monthly,Yes,Bank transfer (automatic),No
4468,Female,72,NULL,NULL,66,45.55,3027.25,No,DSL,Yearly,No,Bank transfer (automatic),No
4469,Male,71,1,1,8,70.7,553.4,Yes,Fiber,Monthly,No,Bank transfer (automatic),No
4470,Male,60,0,0,22,94.7,1914.9,Yes,Fiber,Monthly,Yes,Credit card (automatic),Yes
4471,Female,34,NULL,1,47,20.15,1046.2,Yes,No,Biyearly,No,Mailed check,No
4472,Female,32,NULL,1,68,64.1,4326.25,Yes,DSL,Biyearly,No,Bank transfer (automatic),No
4473,Male,79,1,1,71,86.1,6045.9,Yes,DSL,Biyearly,Yes,Bank transfer (automatic),No
4474,Female,78,1,0,7,48.8,349.8,Yes,DSL,Monthly,No,Electronic check,No
4475,Male,24,NULL,NULL,53,97.75,5043.2,Yes,Fiber,Yearly,No,Bank transfer (automatic),No
4476,Female,60,NULL,1,71,93.7,6585.35,Yes,Fiber,Biyearly,Yes,Bank transfer (automatic),Yes
4477,Male,50,NULL,0,17,25.65,440.2,No,DSL,Monthly,Yes,Mailed check,No
4478,Male,71,1,NULL,2,19.3,28.3,Yes,No,Yearly,No,Credit card (automatic),Yes
4479,Female,60,0,1,70,93.9,6579.05,Yes,Fiber,Biyearly,No,Bank transfer (automatic),Yes
